filename,width,height,resolution,magnification,tif_cksum,tif_size,us_wsi_url,us_tif_url,us_jpg_url,eu_wsi_url,eu_tif_url,eu_jpg_url,asia_wsi_url,asia_tif_url,asia_jpg_url
C18_C032_S18.tif,67456,47872,0.22602955996990204,40,1712919972,407924434,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C032_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C032_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C032_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C032_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C032_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C032_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C032_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C032_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C032_S18.jpg
C18_C031_S18.tif,75392,43776,0.22602955996990204,40,2449100705,268949292,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C031_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C031_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C031_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C031_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C031_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C031_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C031_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C031_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C031_S18.jpg
C18_C027_S18.tif,71424,73984,0.22602955996990204,40,1097538457,529981618,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C027_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C027_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C027_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C027_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C027_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C027_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C027_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C027_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C027_S18.jpg
C18_C026_S18.tif,59520,50688,0.22602955996990204,40,265236756,351309644,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C026_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C026_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C026_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C026_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C026_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C026_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C026_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C026_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C026_S18.jpg
C18_C025_S18.tif,55552,46336,0.22602955996990204,40,756692457,294590812,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C025_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C025_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C025_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C025_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C025_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C025_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C025_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C025_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C025_S18.jpg
C18_C024_S18.tif,55552,35328,0.22602955996990204,40,1938526721,232103164,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C024_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C024_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C024_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C024_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C024_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C024_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C024_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C024_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C024_S18.jpg
C18_C023_S18.tif,71424,56576,0.22602955996990204,40,1308380019,403797270,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C023_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C023_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C023_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C023_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C023_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C023_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C023_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C023_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C023_S18.jpg
C18_C022_S18.tif,75392,69632,0.22602955996990204,40,2152179949,627345396,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C022_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C022_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C022_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C022_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C022_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C022_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C022_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C022_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C022_S18.jpg
C18_C021_S18.tif,75392,28672,0.22602955996990204,40,1006033294,264316380,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C021_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C021_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C021_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C021_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C021_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C021_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C021_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C021_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C021_S18.jpg
C18_C020_S18.tif,59520,64256,0.22602955996990204,40,560975563,403647036,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C020_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C020_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C020_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C020_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C020_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C020_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C020_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C020_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C020_S18.jpg
C18_C019_S18.tif,47616,23552,0.22602955996990204,40,1336254898,141557394,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C019_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C019_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C019_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C019_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C019_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C019_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C019_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C019_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C019_S18.jpg
C18_C018_S18.tif,79360,61952,0.22602955996990204,40,206416750,605336670,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C018_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C018_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C018_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C018_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C018_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C018_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C018_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C018_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C018_S18.jpg
C18_C017_S18.tif,75392,86016,0.22602955996990204,40,3182458436,800260480,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C017_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C017_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C017_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C017_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C017_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C017_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C017_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C017_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C017_S18.jpg
C18_C016_S18.tif,63488,69632,0.22602955996990204,40,1461780128,594232336,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C016_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C016_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C016_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C016_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C016_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C016_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C016_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C016_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C016_S18.jpg
C18_C015_S18.tif,79360,59136,0.22602955996990204,40,1904615115,568970014,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C015_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C015_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C015_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C015_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C015_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C015_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C015_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C015_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C015_S18.jpg
C18_C014_S18.tif,55552,64000,0.22602955996990204,40,422545269,448768648,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C014_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C014_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C014_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C014_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C014_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C014_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C014_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C014_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C014_S18.jpg
C18_C013_S18.tif,123008,98304,0.22602955996990204,40,3425724570,1873789166,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C013_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C013_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C013_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C013_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C013_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C013_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C013_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C013_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C013_S18.jpg
C18_C012_S18.tif,83328,57856,0.22602955996990204,40,2282344393,700291542,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C012_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C012_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C012_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C012_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C012_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C012_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C012_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C012_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C012_S18.jpg
C18_C011_S18.tif,87296,66048,0.22602955996990204,40,3820581646,936820452,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C011_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C011_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C011_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C011_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C011_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C011_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C011_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C011_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C011_S18.jpg
C18_C010_S18.tif,51584,79616,0.22602955996990204,40,4078547745,513427456,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C010_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C010_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C010_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C010_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C010_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C010_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C010_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C010_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C010_S18.jpg
C18_C009_S18.tif,134912,97536,0.22602955996990204,40,1312066286,2033943120,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C009_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C009_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C009_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C009_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C009_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C009_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C009_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C009_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C009_S18.jpg
C18_C008_S18.tif,87296,51456,0.22602955996990204,40,627298355,500518322,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C008_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C008_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C008_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C008_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C008_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C008_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C008_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C008_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C008_S18.jpg
C18_C007_S18.tif,59520,55552,0.22602955996990204,40,3223381676,334230794,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C007_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C007_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C007_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C007_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C007_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C007_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C007_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C007_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C007_S18.jpg
C18_C006_S18.tif,107136,71936,0.22602955996990204,40,1130293973,1220518680,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C006_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C006_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C006_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C006_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C006_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C006_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C006_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C006_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C006_S18.jpg
C18_C005_S18.tif,79360,80128,0.22602955996990204,40,3771917394,851387796,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C005_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C005_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C005_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C005_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C005_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C005_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C005_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C005_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C005_S18.jpg
C18_C004_S18.tif,55552,69120,0.22602955996990204,40,1690878112,433037664,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C004_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C004_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C004_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C004_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C004_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C004_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C004_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C004_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C004_S18.jpg
C18_C003_S18.tif,83328,88064,0.22602955996990204,40,838920277,954859004,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C003_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C003_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C003_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C003_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C003_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C003_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C003_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C003_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C003_S18.jpg
C18_C002_S18.tif,67456,46336,0.22602955996990204,40,3139784178,366727584,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C002_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C002_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C002_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C002_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C002_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C002_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C002_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C002_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C002_S18.jpg
C18_C001_S18.tif,51584,49664,0.22602955996990204,40,2241210947,232466142,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_C001_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_C001_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_C001_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_C001_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_C001_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_C001_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_C001_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_C001_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_C001_S18.jpg
C18_B124_S18.tif,51584,39680,0.22602955996990204,40,66995859,152832778,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_B124_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_B124_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_B124_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_B124_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_B124_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_B124_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_B124_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_B124_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_B124_S18.jpg
C18_B123_S18.tif,31744,38400,0.22602955996990204,40,3018272989,75286544,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_B123_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_B123_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_B123_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_B123_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_B123_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_B123_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_B123_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_B123_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_B123_S18.jpg
C18_B121_S18.tif,19840,11264,0.22602955996990204,40,2804382357,15570830,s3://drivendata-competition-sfp-public/unlabeled/wsi_images/C18_B121_S18.ndpi,s3://drivendata-competition-sfp-public/unlabeled/tif_images/C18_B121_S18.tif,s3://drivendata-competition-sfp-public/unlabeled/downsampled_images/C18_B121_S18.jpg,s3://drivendata-competition-sfp-public-eu/unlabeled/wsi_images/C18_B121_S18.ndpi,s3://drivendata-competition-sfp-public-eu/unlabeled/tif_images/C18_B121_S18.tif,s3://drivendata-competition-sfp-public-eu/unlabeled/downsampled_images/C18_B121_S18.jpg,s3://drivendata-competition-sfp-public-asia/unlabeled/wsi_images/C18_B121_S18.ndpi,s3://drivendata-competition-sfp-public-asia/unlabeled/tif_images/C18_B121_S18.tif,s3://drivendata-competition-sfp-public-asia/unlabeled/downsampled_images/C18_B121_S18.jpg
